Country Code,Year,GDP
FIN,1984,127184572165.23434
FIN,1985,131686975475.39058
FIN,1986,135315082627.73433
FIN,1987,140133697111.71872
FIN,1988,147464248780.0781
FIN,1989,154961227382.0312
FIN,1990,156033016834.37494
FIN,1991,146857345228.9062
FIN,1992,141994350229.2968
FIN,1993,140887056364.45306
FIN,1994,146472344255.8593
FIN,1995,152674521314.45306
FIN,1996,158266466283.20306
FIN,1997,168391880923.0468
FIN,1998,177576428631.64053
FIN,1999,185370756688.28116
FIN,2000,196036504105.85928
FIN,2001,201212381740.6249
FIN,2002,204607491185.93744
FIN,2003,208723784010.1562
FIN,2004,217083963641.01556
FIN,2005,223113056688.6718
FIN,2006,232081249383.59366
FIN,2007,244411266137.10925
FIN,2008,246328504412.10922
FIN,2009,226434938283.20297
FIN,2010,233609048633.98422
FIN,2011,239193227012.49985
FIN,2012,235550696192.57797
FIN,2013,233242909380.07797
FIN,2014,232127848924.99985
FIN,2015,233210733506.24988
FIN,2016,239208760192.96866
FIN,2017,247110710999.9999
FIN,2018,250058686750.3905
FIN,2019,253433824963.67175
FIN,2020,247120696616.0155
FIN,2021,253878739632.8124
FIN,2022,257560103403.90616
FIN,2023,254562199573.4374
FJI,1960,864434181.5065161
FJI,1961,894841362.6051115
FJI,1962,927110256.4826174
FJI,1963,986063083.3331252
FJI,1964,1034156148.2177155
FJI,1965,1006231171.6397035
FJI,1966,1006231171.6397035
FJI,1967,1140581429.9229891
FJI,1968,1230872383.2220585
FJI,1969,1262830883.1241415
FJI,1970,1423244642.2716262
FJI,1971,1521291775.5796015
FJI,1972,1635164674.3407383
FJI,1973,1825054197.550628
FJI,1974,1872526593.261318
FJI,1975,1882454938.6798391
FJI,1976,1933961979.00807
FJI,1977,2048143322.922892
FJI,1978,2086308455.419904
FJI,1979,2341355904.2396116
FJI,1980,2303813270.4724984
FJI,1981,2449644432.5594144
FJI,1982,2303192778.242031
FJI,1983,2211983511.007932
FJI,1984,2397635828.472513
FJI,1985,2287021502.3850255
FJI,1986,2464263564.0398426
FJI,1987,2301252036.2691836
FJI,1988,2323246364.5954137
FJI,1989,2496064122.3758197
FJI,1990,2640835909.4629097
FJI,1991,2569533241.3787575
FJI,1992,2726274818.1777806
FJI,1993,2784345355.7009606
FJI,1994,2926346957.941603
FJI,1995,2999505589.120667
FJI,1996,3143481870.302621
FJI,1997,3074325289.0010004
FJI,1998,3114291531.639764
FJI,1999,3388349146.5384717
FJI,2000,3330747264.716901
FJI,2001,3397362214.899179
FJI,2002,3506077775.6662416
FJI,2003,3541138530.4495854
FJI,2004,3728818862.1032214
FJI,2005,3754920609.1439204
FJI,2006,3824479907.8345227
FJI,2007,3791946804.6616917
FJI,2008,3831109812.095559
FJI,2009,3778009185.478979
FJI,2010,3889636980.9875784
FJI,2011,3994857224.6325774
FJI,2012,4051237219.1753817
FJI,2013,4243031681.1741066
FJI,2014,4480790593.488341
FJI,2015,4682479912.052034
FJI,2016,4796997076.031269
FJI,2017,5053797835.531784
FJI,2018,5246466346.360384
FJI,2019,5215934725.851369
FJI,2020,4327208949.46684
FJI,2021,4115996320.4342566
FJI,2022,4930664222.845679
FJI,2023,5301661741.405681
FRA,1960,508897751182.11646
FRA,1961,533344343256.32654
FRA,1962,569994160279.4503
FRA,1963,605326016896.6487
FRA,1964,644223451848.2139
FRA,1965,675197188430.5787
FRA,1966,710376197442.4518
FRA,1967,745158757527.2725
FRA,1968,778321728360.2611
FRA,1969,833684910445.8916
FRA,1970,885376114129.9701
FRA,1971,932571962129.7736
FRA,1972,974886244103.2045
FRA,1973,1039326073768.8154
FRA,1974,1088078748095.254
FRA,1975,1075844942752.049
FRA,1976,1123030885020.765
FRA,1977,1163152897116.3032
FRA,1978,1208457477209.3376
FRA,1979,1253113736744.506
FRA,1980,1274121102921.8467
FRA,1981,1289261671159.12
FRA,1982,1320752051309.4915
FRA,1983,1337420703941.9685
FRA,1984,1358946108345.0193
FRA,1985,1380268983374.5283
FRA,1986,1413251001531.1592
FRA,1987,1449327711875.2722
FRA,1988,1519101594661.875
FRA,1989,1586020592048.6365
FRA,1990,1630899061497.0005
FRA,1991,1651067777946.6785
FRA,1992,1676098974581.9846
FRA,1993,1670081815454.98
FRA,1994,1709890902753.872
FRA,1995,1749300344619.074
FRA,1996,1773739467452.5044
FRA,1997,1818562957208.5994
FRA,1998,1881350559081.6748
FRA,1999,1945303460153.5156
FRA,2000,2025858476369.7827
FRA,2001,2064338989662.438
FRA,2002,2086380974391.2607
FRA,2003,2106573536491.9841
FRA,2004,2166995343999.6118
FRA,2005,2207920477001.029
FRA,2006,2267844863251.48
FRA,2007,2325232266173.5635
FRA,2008,2334072134826.5815
FRA,2009,2268145065263.8096
FRA,2010,2313515331848.5073
FRA,2011,2369909039492.5664
FRA,2012,2374265768198.235
FRA,2013,2392826743884.24
FRA,2014,2416703157283.958
FRA,2015,2442483452642.4985
FRA,2016,2463489569508.324
FRA,2017,2514819204022.0933
FRA,2018,2556210832827.8867
FRA,2019,2608036639287.3174
FRA,2020,2413981867221.7646
FRA,2021,2580120255345.614
FRA,2022,2646451031159.256
FRA,2023,2671234714330.383
FRO,1960,
FRO,1961,
FRO,1962,
FRO,1963,
FRO,1964,
FRO,1965,
FRO,1966,
FRO,1967,
FRO,1968,
FRO,1969,
FRO,1970,
FRO,1971,
FRO,1972,
FRO,1973,
FRO,1974,
FRO,1975,
FRO,1976,
FRO,1977,
FRO,1978,
FRO,1979,
FRO,1980,
FRO,1981,
FRO,1982,
FRO,1983,
FRO,1984,
FRO,1985,
FRO,1986,
FRO,1987,
FRO,1988,
FRO,1989,
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,
FRO,1999,
FRO,2000,
FRO,2001,
FRO,2002,
FRO,2003,
FRO,2004,
FRO,2005,
FRO,2006,
FRO,2007,
FRO,2008,2166314314.463677
FRO,2009,2067675562.8879175
FRO,2010,2059822159.1000385
FRO,2011,2133282898.131858
FRO,2012,2284350973.3954973
FRO,2013,2418125853.518227
FRO,2014,2549481885.2742906
FRO,2015,2573905971.054594
FRO,2016,2609591837.866716
FRO,2017,2701241060.071263
FRO,2018,2775895516.4788404
FRO,2019,2901879820.0439944
FRO,2020,2854366727.127327
FRO,2021,3011481923.3076334
FRO,2022,3118570937.3591504
FRO,2023,3196193980.3985457
FSM,1960,
FSM,1961,
FSM,1962,
FSM,1963,
FSM,1964,
FSM,1965,
FSM,1966,
FSM,1967,
FSM,1968,
FSM,1969,
FSM,1970,100761872.00581358
FSM,1971,103080981.59273005
FSM,1972,104180768.52928199
FSM,1973,139529311.46024567
FSM,1974,160915356.14778602
FSM,1975,161034897.09652922
FSM,1976,161608701.76463893
FSM,1977,165529675.2460128
FSM,1978,174865895.1922778
FSM,1979,178571694.70416737
FSM,1980,165720941.28749493
FSM,1981,181835189.69562206
FSM,1982,177069172.77877367
FSM,1983,180486602.2129444
FSM,1984,173352871.99612162
FSM,1985,202043944.29923335
FSM,1986,218165732.31614196
FSM,1987,220783197.61087674
FSM,1988,226410747.99455646
FSM,1989,234394017.14349744
FSM,1990,243162525.8808589
FSM,1991,261223036.41452873
FSM,1992,271692897.5934678
FSM,1993,293810479.33397645
FSM,1994,292240000.1571356
FSM,1995,312739072.23264503
FSM,1996,302786553.06921035
FSM,1997,284434849.5215013
FSM,1998,292542710.0184717
FSM,1999,296563529.3309785
FSM,2000,310899125.00371134
FSM,2001,317638182.0248002
FSM,2002,319375655.48744506
FSM,2003,324396608.28907
FSM,2004,314404696.2729496
FSM,2005,320824422.52808076
FSM,2006,320564377.3510489
FSM,2007,314678221.39624935
FSM,2008,307099219.76208013
FSM,2009,310456119.0025774
FSM,2010,317470533.3726723
FSM,2011,327593318.65352947
FSM,2012,321477741.8656465
FSM,2013,309648107.46609277
FSM,2014,302508316.50838006
FSM,2015,316489900.0
FSM,2016,318022033.310273
FSM,2017,320639498.6050077
FSM,2018,320639498.6050077
FSM,2019,333726825.0786815
FSM,2020,327183161.8418446
FSM,2021,336344290.3734163
FSM,2022,333726825.0786815
FSM,2023,336344290.3734163
GAB,1960,1696430402.1603155
GAB,1961,1946939619.4210932
GAB,1962,2091971271.3353915
GAB,1963,2219423267.202125
GAB,1964,2320505870.858017
GAB,1965,2513881414.096175
GAB,1966,2627207303.0450544
GAB,1967,2735320899.3637176
GAB,1968,2803944654.17385
GAB,1969,3030584989.1845264
GAB,1970,3293619830.317031
GAB,1971,3631503425.9633107
GAB,1972,4043205904.719315
GAB,1973,4454902662.031778
GAB,1974,6214014316.313159
GAB,1975,7406490804.13761
GAB,1976,10045078184.81212
GAB,1977,8781197289.68249
GAB,1978,6669389058.07285
GAB,1979,6701028991.8896055
GAB,1980,6872102050.968599
GAB,1981,7222258278.851466
GAB,1982,6998547355.481857
GAB,1983,7391042735.228778
GAB,1984,7946028913.78889
GAB,1985,7760652085.268968
GAB,1986,7698287660.975656
GAB,1987,6378336008.800519
GAB,1988,7197655800.480863
GAB,1989,7812717800.632606
GAB,1990,8218372646.586677
GAB,1991,8720720960.856174
GAB,1992,8451237981.300996
GAB,1993,8784770737.081781
GAB,1994,9110927737.901413
GAB,1995,9564091413.413551
GAB,1996,9910794415.494171
GAB,1997,10479512210.802357
GAB,1998,10843972206.243214
GAB,1999,9875321072.273144
GAB,2000,9689372094.826242
GAB,2001,9896262806.174417
GAB,2002,9871617829.340816
GAB,2003,10093465659.440622
GAB,2004,10163064451.253828
GAB,2005,10435048720.844324
GAB,2006,10142180902.039347
GAB,2007,10751534086.712282
GAB,2008,10395827037.772657
GAB,2009,10409376035.565186
GAB,2010,11147389066.63466
GAB,2011,11937934403.37885
GAB,2012,12564804521.261454
GAB,2013,13273296028.579344
GAB,2014,13846034032.37112
GAB,2015,14383107762.695183
GAB,2016,14683922149.308834
GAB,2017,14753324537.172739
GAB,2018,14876945089.692127
GAB,2019,15460241661.125925
GAB,2020,15176119359.553293
GAB,2021,15398898313.837267
GAB,2022,15866657481.092838
GAB,2023,16254737014.974205
GBR,1960,793127688923.183
GBR,1961,814552559236.0817
GBR,1962,823502016819.3243
GBR,1963,863520470606.1608
GBR,1964,911832809500.664
GBR,1965,931257884471.4011
GBR,1966,945854883927.5703
GBR,1967,972109334616.092
GBR,1968,1025309893050.7004
GBR,1969,1045192065365.5189
GBR,1970,1073501943894.1295
GBR,1971,1111125153881.3152
GBR,1972,1159144289314.52
GBR,1973,1234765106497.1646
GBR,1974,1204088552084.5054
GBR,1975,1186344507745.5837
GBR,1976,1220870290487.0571
GBR,1977,1250876236035.8118
GBR,1978,1303466331159.8303
GBR,1979,1352333500866.9958
GBR,1980,1324862633557.1267
GBR,1981,1314426110473.7312
GBR,1982,1340647481719.041
GBR,1983,1397247692388.1018
GBR,1984,1428952711623.5554
GBR,1985,1488217310110.0173
GBR,1986,1535101224196.6272
GBR,1987,1617885216667.9534
GBR,1988,1710629088490.4336
GBR,1989,1754722311847.6812
GBR,1990,1767597683034.6587
GBR,1991,1748098930983.3333
GBR,1992,1755110242111.006
GBR,1993,1798809520344.042
GBR,1994,1867991898738.7817
GBR,1995,1915283289476.8774
GBR,1996,1964735787495.569
GBR,1997,2061492115418.5598
GBR,1998,2131637646138.5269
GBR,1999,2196830016070.8086
GBR,2000,2292208338906.25
GBR,2001,2351181825459.1133
GBR,2002,2393401075136.178
GBR,2003,2468849371075.25
GBR,2004,2529531328675.5728
GBR,2005,2598654838739.1724
GBR,2006,2660520859212.0483
GBR,2007,2730356339665.789
GBR,2008,2723563286863.318
GBR,2009,2597719582107.35
GBR,2010,2655734846473.6914
GBR,2011,2685966732014.0283
GBR,2012,2726497926337.3174
GBR,2013,2775572748536.747
GBR,2014,2864242231205.4688
GBR,2015,2927911140916.7314
GBR,2016,2984177104376.023
GBR,2017,3063451915172.5337
GBR,2018,3106499243290.9697
GBR,2019,3156963551827.5205
GBR,2020,2831893576021.773
GBR,2021,3074755378779.185
GBR,2022,3223545409624.701
GBR,2023,3234504373105.2993
GEO,1960,5243159135.673556
GEO,1961,5498288150.050557
GEO,1962,5779416530.199675
GEO,1963,6022260625.294582
GEO,1964,6349244544.443949
GEO,1965,7019638203.7037525
GEO,1966,7548614493.010802
GEO,1967,8020635559.0497465
GEO,1968,8378001665.830019
GEO,1969,8778177254.151678
GEO,1970,9836129832.765778
GEO,1971,10079213236.64861
GEO,1972,10365106122.072826
GEO,1973,11037028854.091986
GEO,1974,12009362469.623312
GEO,1975,12895704865.710636
GEO,1976,13682282556.988464
GEO,1977,14625580176.343893
GEO,1978,15712196494.77266
GEO,1979,16870286034.55748
GEO,1980,17642345727.74736
GEO,1981,18571497605.376072
GEO,1982,18943381710.244297
GEO,1983,19758250884.975567
GEO,1984,20830721461.677616
GEO,1985,21860010300.477047
GEO,1986,20072807510.21445
GEO,1987,20330036655.824
GEO,1988,21459462455.79416
GEO,1989,19915715325.775627
GEO,1990,16970422995.72821
GEO,1991,13389689057.06212
GEO,1992,7377748823.206488
GEO,1993,5216056133.547066
GEO,1994,4673678615.235756
GEO,1995,4795034188.996557
GEO,1996,5332200118.250655
GEO,1997,5893190454.623438
GEO,1998,6075968327.987099
GEO,1999,6250184305.042481
GEO,2000,6365211520.662382
GEO,2001,6671206249.592991
GEO,2002,7036389739.959083
GEO,2003,7814405534.928635
GEO,2004,8267069270.183646
GEO,2005,9059975319.602377
GEO,2006,9913559155.901508
GEO,2007,11160245709.65894
GEO,2008,11430503827.91152
GEO,2009,11013204446.973305
GEO,2010,11701134202.52533
GEO,2011,12629541567.43158
GEO,2012,13460417765.695713
GEO,2013,14151325572.137575
GEO,2014,14730184213.84937
GEO,2015,15223796148.83962
GEO,2016,15749049874.534376
GEO,2017,16561685511.098269
GEO,2018,17565660917.334095
GEO,2019,18510819818.49567
GEO,2020,17346401920.56995
GEO,2021,19192793472.26803
GEO,2022,21296041913.214424
GEO,2023,22963990766.74738
GHA,1960,7657874898.30218
GHA,1961,7920515043.762028
GHA,1962,8245981569.342713
GHA,1963,8609297389.77824
GHA,1964,8799504964.726355
GHA,1965,8919970088.233494
GHA,1966,8540131860.984336
GHA,1967,8802772006.066313
GHA,1968,8835241939.819048
GHA,1969,9365902029.415876
GHA,1970,10276592945.779488
GHA,1971,10812632834.053448
GHA,1972,10543651789.24255
GHA,1973,10847792302.309956
GHA,1974,11591139095.748476
GHA,1975,10150171684.003643
GHA,1976,9791852068.407516
GHA,1977,10014529285.39168
GHA,1978,10863354338.497128
GHA,1979,10590147340.681108
GHA,1980,10640100636.063051
GHA,1981,10267370787.557096
GHA,1982,9556493927.87131
GHA,1983,9120360630.361233
GHA,1984,9909050150.574697
GHA,1985,10413581059.533628
GHA,1986,10954999871.334667
GHA,1987,11480281037.404419
GHA,1988,12126410628.724485
GHA,1989,12743144436.397469
GHA,1990,13167340507.28038
GHA,1991,13862816574.153797
GHA,1992,14400613325.408932
GHA,1993,15099043151.441015
GHA,1994,15597311536.102161
GHA,1995,16238738334.776846
GHA,1996,16986119958.801989
GHA,1997,17698918267.493744
GHA,1998,18530836590.656113
GHA,1999,19346192812.374855
GHA,2000,20062001962.227745
GHA,2001,20864482066.412106
GHA,2002,21803383667.388973
GHA,2003,22937159647.11372
GHA,2004,24221640585.236008
GHA,2005,25650718304.68064
GHA,2006,27292341859.037704
GHA,2007,28478690589.004734
GHA,2008,31084433518.164406
GHA,2009,32590314875.06195
GHA,2010,35164855870.69905
GHA,2011,40104506631.69576
GHA,2012,43831333975.41507
GHA,2013,47036511237.55633
GHA,2014,48379986962.94268
GHA,2015,49406010054.266335
GHA,2016,51072704881.72521
GHA,2017,55224351374.44889
GHA,2018,58648304058.64379
GHA,2019,62465003607.23096
GHA,2020,62786037290.3279
GHA,2021,65973349399.44858
GHA,2022,68491885061.46412
GHA,2023,70508824388.01715
GIB,1960,
GIB,1961,
GIB,1962,
GIB,1963,
GIB,1964,
GIB,1965,
GIB,1966,
GIB,1967,
GIB,1968,
GIB,1969,
GIB,1970,
GIB,1971,
GIB,1972,
GIB,1973,
GIB,1974,
GIB,1975,
GIB,1976,
GIB,1977,
GIB,1978,
GIB,1979,
GIB,1980,
GIB,1981,
GIB,1982,
GIB,1983,
GIB,1984,
GIB,1985,
GIB,1986,
GIB,1987,
GIB,1988,
GIB,1989,
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIB,2021,
GIB,2022,
GIB,2023,
GIN,1960,
GIN,1961,
GIN,1962,
GIN,1963,
GIN,1964,
GIN,1965,
GIN,1966,
GIN,1967,
GIN,1968,
GIN,1969,
GIN,1970,1942094537.4279103
GIN,1971,2046303803.6114776
GIN,1972,2093679410.4557674
GIN,1973,2126493371.60931
GIN,1974,2238138977.0416737
GIN,1975,2302528457.744905
GIN,1976,2484966268.0079813
GIN,1977,2401643613.440618
GIN,1978,2564865665.1553564
GIN,1979,2533885659.6389074
GIN,1980,2599801856.255155
GIN,1981,2615653814.135338
GIN,1982,2662735707.357186
GIN,1983,2697351586.676427
GIN,1984,2735114764.0448885
GIN,1985,2871868603.6343465
GIN,1986,2961299741.688355
GIN,1987,3059020822.1160665
GIN,1988,3251987425.5128703
GIN,1989,3382179961.946321
GIN,1990,3528427545.982209
GIN,1991,3620640283.151783
GIN,1992,3739069518.82914
GIN,1993,3927673589.8366623
GIN,1994,4083606123.9094634
GIN,1995,4271765348.9745917
GIN,1996,4462353367.481624
GIN,1997,4693574823.867522
GIN,1998,4864614381.036055
GIN,1999,5050053677.454009
GIN,2000,5176459579.464493
GIN,2001,5365832405.7243595
GIN,2002,5642956694.131946
GIN,2003,5713414722.473075
GIN,2004,5847115329.550723
GIN,2005,6022369313.036175
GIN,2006,6094011545.873542
GIN,2007,6509469022.496365
GIN,2008,6778506429.104093
GIN,2009,6702408065.671584
GIN,2010,7025019105.91374
GIN,2011,7419271030.304235
GIN,2012,7858142150.250897
GIN,2013,8168199850.29177
GIN,2014,8470141696.431184
GIN,2015,8794201742.846092
GIN,2016,9745789528.355488
GIN,2017,10749606370.467861
GIN,2018,11433119223.757805
GIN,2019,12075307751.683502
GIN,2020,12643401588.69853
GIN,2021,13349198344.07296
GIN,2022,13879482945.938011
GIN,2023,14815644972.128147
GMB,1960,
GMB,1961,
GMB,1962,
GMB,1963,
GMB,1964,
GMB,1965,
GMB,1966,253504725.72323525
GMB,1967,253504725.72323525
GMB,1968,277780701.967519
GMB,1969,284546114.52325493
GMB,1970,302056645.8393758
GMB,1971,301857659.8637705
GMB,1972,302587264.27158415
GMB,1973,330577582.4957291
GMB,1974,350011556.29256505
GMB,1975,393389990.3309127
GMB,1976,422308976.52910054
GMB,1977,436834614.9832937
GMB,1978,464427038.90116805
GMB,1979,458258597.17233425
GMB,1980,486991776.01437837
GMB,1981,503169126.65415525
GMB,1982,499321982.8762581
GMB,1983,553664331.5661741
GMB,1984,573237790.2747723
GMB,1985,568581582.283382
GMB,1986,591842657.0348748
GMB,1987,606368444.288168
GMB,1988,633514510.0410758
GMB,1989,670864763.5759622
GMB,1990,694740031.2311631
GMB,1991,716325876.5053434
GMB,1992,740528298.6034244
GMB,1993,762833761.663294
GMB,1994,764011164.754756
GMB,1995,770748583.7703152
GMB,1996,787886530.2876639
GMB,1997,826492963.2595443
GMB,1998,855420206.2461882
GMB,1999,910167091.3202479
GMB,2000,960226283.3118219
GMB,2001,1015919410.0795022
GMB,2002,982902027.7310661
GMB,2003,1050427393.3182496
GMB,2004,1124482524.5539756
GMB,2005,1098037738.8561776
GMB,2006,1091937250.056105
GMB,2007,1125167625.0493534
GMB,2008,1195557048.7709494
GMB,2009,1275249585.5849295
GMB,2010,1350595613.5128765
GMB,2011,1240786190.4758127
GMB,2012,1305822857.8482223
GMB,2013,1343336129.3654423
GMB,2014,1324430251.830271
GMB,2015,1378176608.9320412
GMB,2016,1404959537.1217484
GMB,2017,1472715273.8067536
GMB,2018,1579264608.7779129
GMB,2019,1677527292.2723289
GMB,2020,1687449652.956736
GMB,2021,1776141480.0321817
GMB,2022,1873704900.0944417
GMB,2023,1963596060.4079428
GNB,1960,
GNB,1961,
GNB,1962,
GNB,1963,
GNB,1964,
GNB,1965,
GNB,1966,
GNB,1967,
GNB,1968,
GNB,1969,
GNB,1970,309755918.77750707
GNB,1971,297641465.5939369
GNB,1972,316615694.98748314
GNB,1973,320129789.7593359
GNB,1974,334725278.5414269
GNB,1975,360986432.50966245
GNB,1976,378831635.4575919
GNB,1977,351669142.123436
GNB,1978,397829386.2734088
GNB,1979,405762678.55241233
GNB,1980,341032772.53150684
GNB,1981,402989997.4915582
GNB,1982,419915908.38075715
GNB,1983,405645958.8541495
GNB,1984,442597153.78128374
GNB,1985,461037932.7558568
GNB,1986,457377994.0700698
GNB,1987,470641955.9326782
GNB,1988,492291485.8511474
GNB,1989,522321266.59307045
GNB,1990,554182863.7835915
GNB,1991,582446190.0278567
GNB,1992,588853097.9304131
GNB,1993,601219012.9228462
GNB,1994,620458021.4513954
GNB,1995,647758174.433145
GNB,1996,722898122.6958061
GNB,1997,769886500.6219817
GNB,1998,597079877.976298
GNB,1999,697478986.4526664
GNB,2000,705153195.3956702
GNB,2001,738901627.4167159
GNB,2002,765900620.2546417
GNB,2003,763710672.5516787
GNB,2004,772660533.1818044
GNB,2005,823345295.6812094
GNB,2006,845299838.603667
GNB,2007,866938047.6297679
GNB,2008,906163311.0649308
GNB,2009,928345745.4524183
GNB,2010,980382895.4345218
GNB,2011,1059647261.0729703
GNB,2012,1041496885.4354436
GNB,2013,1075408772.9502268
GNB,2014,1085781367.438369
GNB,2015,1152384166.796375
GNB,2016,1213536542.708937
GNB,2017,1271652706.0328906
GNB,2018,1319485332.4773016
GNB,2019,1392722780.6646004
GNB,2020,1413547808.3858888
GNB,2021,1500942899.1372902
GNB,2022,1570073804.5951185
GNB,2023,1651706154.1634114
GNQ,1960,
GNQ,1961,
GNQ,1962,
GNQ,1963,
GNQ,1964,
GNQ,1965,
GNQ,1966,
GNQ,1967,
GNQ,1968,
GNQ,1969,
GNQ,1970,
GNQ,1971,
GNQ,1972,
GNQ,1973,
GNQ,1974,
GNQ,1975,
GNQ,1976,
GNQ,1977,
GNQ,1978,
GNQ,1979,
GNQ,1980,132086051.07654664
GNQ,1981,139706650.7889858
GNQ,1982,142782538.51488215
GNQ,1983,149927929.5901972
GNQ,1984,151444273.1888827
GNQ,1985,170988427.52998072
GNQ,1986,167003445.86168998
GNQ,1987,174412950.14080387
GNQ,1988,179044071.24742904
GNQ,1989,176843300.77101424
GNQ,1990,173733397.99698955
GNQ,1991,171957427.66015247
GNQ,1992,231704586.21442077
GNQ,1993,257269046.82917976
GNQ,1994,300152801.1451993
GNQ,1995,352638311.5536164
GNQ,1996,587424889.5882748
GNQ,1997,1468403404.7697177
GNQ,1998,1817508712.769235
GNQ,1999,2283954429.4566116
GNQ,2000,2699948863.5552497
GNQ,2001,4411173089.8168955
GNQ,2002,5269712387.325347
GNQ,2003,6005113941.930015
GNQ,2004,8286980786.094093
GNQ,2005,9674942387.180212
GNQ,2006,10420388726.597273
GNQ,2007,12012844402.649117
GNQ,2008,14151023687.8999
GNQ,2009,14341122354.436298
GNQ,2010,13061295371.13882
GNQ,2011,13913404306.227415
GNQ,2012,15070007775.40518
GNQ,2013,14447134439.883953
GNQ,2014,14507099626.490307
GNQ,2015,13185496881.017399
GNQ,2016,12023008461.848507
GNQ,2017,11341603434.73238
GNQ,2018,10634279338.581696
GNQ,2019,10051326714.932543
GNQ,2020,9569759527.14748
GNQ,2021,9652085293.25754
GNQ,2022,9963221065.409668
GNQ,2023,9456161986.863628
GRC,1960,41539985102.93749
GRC,1961,47024858749.20351
GRC,1962,47196410522.83906
GRC,1963,52786762231.07812
GRC,1964,57753826211.28944
GRC,1965,63972764681.12186
GRC,1966,68127476608.20427
GRC,1967,71989953935.02498
GRC,1968,77175908165.86327
GRC,1969,86100273992.09256
GRC,1970,93789527849.45232
GRC,1971,101143731004.10114
GRC,1972,111420087106.12418
GRC,1973,120436622387.20346
GRC,1974,112682622905.11128
GRC,1975,119856909668.44212
GRC,1976,128069383176.71127
GRC,1977,131835905390.69916
GRC,1978,141389873182.81674
GRC,1979,146030403081.26556
GRC,1980,147019219831.1097
GRC,1981,144734951363.3523
GRC,1982,143095613891.58002
GRC,1983,141552152757.2253
GRC,1984,144398173149.07062
GRC,1985,148021926572.83154
GRC,1986,148788177255.8421
GRC,1987,145427255231.22842
GRC,1988,151662975083.53152
GRC,1989,157426167819.38504
GRC,1990,157426167819.38504
GRC,1991,162306379130.51825
GRC,1992,163442523659.05692
GRC,1993,160827442827.83075
GRC,1994,164043991706.57764
GRC,1995,167488456723.31668
GRC,1996,169803934679.1745
GRC,1997,175921772115.3874
GRC,1998,181968090350.67056
GRC,1999,186806232261.52994
GRC,2000,194535951163.52368
GRC,2001,203582678509.38266
GRC,2002,213116734983.1651
GRC,2003,225470734967.32446
GRC,2004,237596249633.37875
GRC,2005,240408215746.0721
GRC,2006,255898673311.4557
GRC,2007,264872707591.7467
GRC,2008,265024939417.4178
GRC,2009,254107830744.9557
GRC,2010,239639588486.44986
GRC,2011,215970915842.32095
GRC,2012,197978089531.73114
GRC,2013,193479795857.32178
GRC,2014,195012591244.25888
GRC,2015,194567373678.09912
GRC,2016,194505510567.85654
GRC,2017,197370819841.30536
GRC,2018,201445880947.4827
GRC,2019,206033167541.3362
GRC,2020,187085880547.56046
GRC,2021,203277224063.02917
GRC,2022,214952754695.5456
GRC,2023,219965719224.04208
GRD,1960,
GRD,1961,
GRD,1962,
GRD,1963,
GRD,1964,
GRD,1965,
GRD,1966,
GRD,1967,
GRD,1968,
GRD,1969,
GRD,1970,
GRD,1971,
GRD,1972,
GRD,1973,
GRD,1974,
GRD,1975,
GRD,1976,
GRD,1977,294935712.4349292
GRD,1978,310689415.0238149
GRD,1979,328094495.43533343
GRD,1980,326339898.6068498
GRD,1981,331346564.4498834
GRD,1982,345012163.4761873
GRD,1983,357544988.71807456
GRD,1984,370303857.70684403
GRD,1985,392446947.63298607
GRD,1986,420680655.44606286
GRD,1987,458951763.0148215
GRD,1988,472567905.7547389
GRD,1989,490372992.12243444
GRD,1990,510049757.2371705
GRD,1991,517116730.1603266
GRD,1992,512715297.5424751
GRD,1993,502672150.4057996
GRD,1994,511185184.9914591
GRD,1995,522070746.4742817
GRD,1996,545241471.5865589
GRD,1997,572588028.2020186
GRD,1998,639887179.2281139
GRD,1999,684028916.0179641
GRD,2000,717463922.0327804
GRD,2001,702943169.4226035
GRD,2002,727105600.3844712
GRD,2003,795918681.2184612
GRD,2004,790765503.2011338
GRD,2005,895749020.6597483
GRD,2006,859960907.0395144
GRD,2007,912620191.3490213
GRD,2008,921267656.6655675
GRD,2009,860341634.5621887
GRD,2010,855944031.1004561
GRD,2011,862490064.6560155
GRD,2012,852529700.2278142
GRD,2013,872573509.1023226
GRD,2014,936638937.7860482
GRD,2015,997007407.4074073
GRD,2016,1034291535.8551226
GRD,2017,1080200382.6086304
GRD,2018,1127312678.4280632
GRD,2019,1134939081.0314412
GRD,2020,978809798.8044876
GRD,2021,1024691294.442861
GRD,2022,1099706286.2188244
GRD,2023,1138923226.8027217
GRL,1960,
GRL,1961,
GRL,1962,
GRL,1963,
GRL,1964,
GRL,1965,
GRL,1966,
